type,severity,status,target_ref,rule_id,primary_source,primary_ref,secondary_ref,detail
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.46.9,uk5-56d929a29553c0798041,oshb,Ps.46.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.1,uk5-61dcf805c2513530d509,oshb,Ps.47.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.2,uk5-a574a67e16e937f86a3d,oshb,Ps.47.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.3,uk5-b2ee6c231f0c12bae377,oshb,Ps.47.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.4,uk5-05c640954903ee0add68,oshb,Ps.47.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.5,uk5-33af2ffe0bd476c31c77,oshb,Ps.47.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.6,uk5-2f24c2d26ab2f357c305,oshb,Ps.47.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.7,uk5-8e7d4ea9d636471bd9e2,oshb,Ps.47.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.8,uk5-90cc0a4e0d1521482fd5,oshb,Ps.47.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.47.9,uk5-cff1a868f2cdfb83208f,oshb,Ps.47.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.1,uk5-76bda772c759f84640b5,oshb,Ps.48.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.10,uk5-c2d878b8b57e89c433e6,oshb,Ps.48.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.11,uk5-d9c98683c36ff03f785f,oshb,Ps.48.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.12,uk5-ad7774cca40ff78c05c0,oshb,Ps.48.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.13,uk5-609a1c0351087bbce97e,oshb,Ps.48.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.14,uk5-382bbf6cbc130dfc0bd3,oshb,Ps.48.14,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.2,uk5-1e676861a76717e6055a,oshb,Ps.48.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.3,uk5-25b81b12ed9474b9f8d5,oshb,Ps.48.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.4,uk5-17deb1b82c7a5a5843ca,oshb,Ps.48.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.5,uk5-a11cceabb1dbfb39d75b,oshb,Ps.48.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.6,uk5-a5f54dcfd7257261abad,oshb,Ps.48.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.7,uk5-1b227029f42c156633a6,oshb,Ps.48.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.8,uk5-3582bdffd0b4dacb0c61,oshb,Ps.48.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.48.9,uk5-7c6f9485a1296a10cd55,oshb,Ps.48.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.1,uk5-88f35bd7556053369421,oshb,Ps.49.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.10,uk5-87b20448d3e5a031cb15,oshb,Ps.49.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.11,uk5-17ec01855d9948ef973b,oshb,Ps.49.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.12,uk5-dc3bcdc79d67dd90767a,oshb,Ps.49.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.13,uk5-b5b80c8fe8dd60363936,oshb,Ps.49.13,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.14,uk5-1468de57d95e8e6b1b0c,oshb,Ps.49.14,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.15,uk5-8027a945a04bf9ba7ece,oshb,Ps.49.15,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.16,uk5-9ab4c31e597b9e844224,oshb,Ps.49.16,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.17,uk5-6f14035625fc7a481fa0,oshb,Ps.49.17,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.18,uk5-42ac3c98d14e3949d997,oshb,Ps.49.18,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.19,uk5-39942243e177c2a3c228,oshb,Ps.49.19,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.2,uk5-9ce5f12817f16475b1b5,oshb,Ps.49.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.20,uk5-e69791fac994b9ead378,oshb,Ps.49.20,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.3,uk5-5eb9dd8e41da945721af,oshb,Ps.49.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.4,uk5-685d6a21be87b7d4e1a1,oshb,Ps.49.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.5,uk5-d2288d7d17aa47440cd6,oshb,Ps.49.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.6,uk5-92e9fbebed6cf24b07a1,oshb,Ps.49.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.7,uk5-0624d09f119312d66833,oshb,Ps.49.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.8,uk5-db601dae2f3814a5ee14,oshb,Ps.49.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.49.9,uk5-7bcd5af966a57657cf4a,oshb,Ps.49.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.1,uk5-36861ca02fbcb4ad8503,oshb,Ps.5.1,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.10,uk5-c32d08e47fc5fa8c6896,oshb,Ps.5.10,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.11,uk5-cbbf673378d0a9b21afa,oshb,Ps.5.11,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.12,uk5-53e883000306f1aa8ef1,oshb,Ps.5.12,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.2,uk5-da4bee438843870ad17a,oshb,Ps.5.2,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.3,uk5-205d7592c133c5bf6bfd,oshb,Ps.5.3,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.4,uk5-04d1618c24bef47518e5,oshb,Ps.5.4,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.5,uk5-f193a6f59725de6f8b77,oshb,Ps.5.5,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.6,uk5-f5b0fa48695817156363,oshb,Ps.5.6,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.7,uk5-34544185c68e7a60df29,oshb,Ps.5.7,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.8,uk5-353c07020e2fd9e14dbd,oshb,Ps.5.8,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.5.9,uk5-fb68fc3f00e66fa25411,oshb,Ps.5.9,,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,low,resolved_by_locked_runtime_authority_contract,Ps.50.10,uk5-d9212fa47c271ac85834,oshb,Ps.50.10,Ps.50.10,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.1,uk5-1e4b5996c1f673332082,oshb,Ps.51.1,Ps.50.1,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.10,uk5-1885be8b57f3d63bf448,oshb,Ps.51.10,Ps.50.12,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.11,uk5-ba696f8191974173f720,oshb,Ps.51.11,Ps.50.13,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.12,uk5-e58d9afd7a23891c2590,oshb,Ps.51.12,Ps.50.14,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.13,uk5-b9091076b834d247c44e,oshb,Ps.51.13,Ps.50.15,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.14,uk5-7f713e46f32d87e430e8,oshb,Ps.51.14,Ps.50.16,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.15,uk5-4774126ff4a617ea494d,oshb,Ps.51.15,Ps.50.17,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.16,uk5-5b7a56451463f3ec08e3,oshb,Ps.51.16,Ps.50.18,locked runtime authority retained; raw secondary textual/segmentation variant recorded
strong_control_sequence_difference,high,resolved_by_locked_runtime_authority_contract,Ps.51.17,uk5-90c7325e4ec7607f6d02,oshb,Ps.51.17,Ps.50.19,locked runtime authority retained; raw secondary textual/segmentation variant recorded
